filename,file_extension,title,date,document_type,people_mentioned,modules,has_crf,has_protocol,has_exemption,has_exclusion,password_protected,tags,tag_count,page_count,google_drive_link,folder,processed_date
FDA-CBER-2021-5683-1060086-1060087_28F_IND27034 - BNT162-01 - Multiple baseline records in LB.xlsx,XLSX,Multiple Baseline Records for BNT162-01 Clinical Trial,2020-06-09,data,,,False,False,False,False,False,"visit 0, BNT162-01, baseline data, FOIA, clinical trial, screening, visit 1, FDA, flow cytometry, safety data, vaccine development, blood analysis, CBER, adverse events, hematology, pharmaceutical data, regulatory compliance",17,2,https://docs.google.com/spreadsheets/d/1GUHjNWgLKYZF57Keu25kzEJu_YQq1oaG/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:11
FDA-CBER-2021-5683-1060089_28H_IND27034 - c4591001-safety-fa-eff - AEACN is DRUG WITHDRAWN but no ADVERSE EVENT record in DS.xlsx,XLSX,Safety and Efficacy Analysis for Clinical Trial C4591001,2020,Data,,,False,False,False,False,False,"C4591001, compliance, safety analysis, medication error, pregnancy, pharmaceutical, clinical trial, death, FOIA, FDA, drug withdrawal, vaccine, efficacy analysis, data, adverse events, disposition event, regulatory",17,1,https://docs.google.com/spreadsheets/d/1I-rxahqB1_MwprgWkPqVMN2g76WO3lMa/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:14
FDA-CBER-2021-5683-1058209-1060003_28A_2-c4591001-safety-fa-eff.xlsx,XLSX,c4591001-safety-fa-eff Study Data,2020-11-21,data,,,False,True,False,False,False,"regulatory-submission, immunogenicity, cdisc-standards, fda, data-quality, laboratory-data, tolerability, ind27034, adverse-events, vaccine, vital-signs, efficacy, safety, clinical-trial, Protocol, data-analysis, covid-19, phase-1-2-3",18,2,https://docs.google.com/spreadsheets/d/1b-Io88Hn6EOuqeNHFVQRpH41qDmWQMa2/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:25
FDA-CBER-2021-5683-1060088_28G_IND27034 - BNT162-01 - Multiple baseline records in VS.xlsx,XLSX,Multiple Baseline Records in Vital Signs for BNT162-01 Clinical Trial,2020-06,data,,,False,False,False,False,False,"pharmaceutical research, prime vaccination, BNT162-01, medical research, data quality, baseline data, clinical trial, screening, FOIA request, FDA, data management, safety data, vaccine, adverse events, vital signs, data analysis, regulatory compliance",17,1,https://docs.google.com/spreadsheets/d/1d9BZLHBXy4FbdV9IluuQrMzp0bvLHJu5/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:27
FDA-CBER-2021-5683-1060004-1060071_28B_3-bnt162-01.xlsx,XLSX,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",2020-11-21,report,,,False,False,False,False,False,"dose-escalation, immunogenicity, healthy-adults, regulatory-submission, fda, data-quality, rna-vaccine, ind27034, bnt162-01, adverse-events, sars-cov-2, safety, clinical-trial, sdtm, phase-1-2, covid-19, adam",17,3,https://docs.google.com/spreadsheets/d/1_lepwNWXA1Cl8iSAmSZ94ErYnByBsLsL/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:31
FDA-CBER-2021-5683-1058199-1058203_125742_S1_M5_C4591001-S-D-suppie.xpt,XPT,FDA-CBER-2021-5683-1058199-1058203 125742 S1 M5 C4591001-S-D-suppie,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1p5ZOTFbNV2Kz5BmshjOX5PFOuUPWYIbS/view?usp=drivesdk,pd-production-090123,2025-08-12 00:26:32
FDA-CBER-2021-5683-1060085_28E_IND27034 - BNT162-01 - AEACN is DRUG WITHDRAWN but no ADVERSE EVENT record in DS.xlsx,XLSX,BNT162-01 Clinical Trial Safety Data,2020-07-10,Data,,,False,False,False,False,False,"fda, compliance, pharmaceutical, adverse event, clinical trial, pyrexia, bnt162, ind27034, drug withdrawal, safety data, treatment, vaccine, time series, medical terminology, disposition event, data analysis, regulatory",17,1,https://docs.google.com/spreadsheets/d/1LsxVE4Fiw0b22UfFbwf77iVDad0t7U-W/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:35
FDA-CBER-2021-5683-1064475-1066330_28K_Part III - CoreDF-IND27034-c4591001-subset-2021-04-19T10-50.xlsx,XLSX,CoreDF - FDA Validator Report for IND 27034 (C4591001 Subset),2021-04-19,data,CBER eData Team,,False,True,False,False,False,"SDTM Data, Data Integrity, Data Compliance, Data Reporting, Data Visualization, FDA Validator, Clinical Data Management, Data Review, Data Quality, Regulatory Submission, CBER, Data Standardization, Protocol, Pharmaceutical Trials, Data Validation, C4591001 Clinical Trial, Data Training, IND 27034",18,1,https://docs.google.com/spreadsheets/d/1vN6wER7VSR7T5K6ZUevd1rfy3IWttGsm/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:45
FDA-CBER-2021-5683-1064474_28J_Part II - IND27034 - 12-15years - AEACN of DRUG WITHDRAWN but no DS ADVERSE EVENT record (1).xlsx,XLSX,IND27034 - 12-15 years - AEACN of DRUG WITHDRAWN but no DS ADVERSE EVENT record,2020-2021,Data,,,False,False,False,True,False,"quality control, compliance, pharmaceutical, Exclusion, clinical trial, medication errors, death, FDA, disposition events, safety data, data management, vaccine, United States, IND27034, pregnancy, adverse events, phase 3, data analysis",18,1,https://docs.google.com/spreadsheets/d/135YJNFkmDLR2JKg2wTOeMQJvl26FQO9M/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:26:48
FDA-CBER-2021-5683-1060090-1064473_28I_Part II - CoreDF- IND27034 - 12-15years.xlsx,XLSX,FDA CBER CoreDF Report for IND 27034 (12-15 years),2021,report,CBER eData Team,,False,True,False,True,False,"Exclusion, clinical trial, CBER, adverse events, regulatory submission, data quality, data compliance, CoreDF, efficacy, data standards, data reporting, FDA, Protocol, IND 27034, data review, SDTM, 12-15 years, safety, data validation",19,1,https://docs.google.com/spreadsheets/d/1yFO8Cm2vAQDUD6xI3QdhO0cKoHUJ9SnQ/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-090123,2025-08-12 00:27:02
FDA-CBER-2021-5683-1066333-1067534_125742_S6_M5_c4591001-A-D-adsl.xpt,XPT,FDA-CBER-2021-5683-1066333-1067534 125742 S6 M5 c4591001-A-D-adsl,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1MdqSQsPUUCti7vJTRIKxJrzdL6LBJz8i/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:06
FDA-CBER-2021-5683-1067535-1067562_125742_S6_M5_c4591001-A-D-adxb.xpt,XPT,FDA-CBER-2021-5683-1067535-1067562 125742 S6 M5 c4591001-A-D-adxb,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1i2ccsAC3OwdlQVpSAsSBfyJON3c2IdS2/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:07
FDA-CBER-2021-5683-1067563-1070765_125742_S6_M5_c4591001-S-D-ex.xpt,XPT,FDA-CBER-2021-5683-1067563-1070765 125742 S6 M5 c4591001-S-D-ex,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1yaTvktO5fDhS8pCbDNrlbqXa4cxa66x1/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:11
FDA-CBER-2021-5683-1072126-1072170_125742_S6_M5_define2-0-0-2.xsl,XSL,Define-XML Document for FDA Submission,2021,Data Dictionary,,M5,False,True,False,False,False,"Data Standards, Study Metadata, Clinical Trials, Data Analysis, Define-XML, Controlled Terminology, FDA Submission, Data Documentation, Data Quality, Pharmaceutical, Efficacy Data, Protocol, Regulatory Compliance, Adverse Events, Data Dictionary, Data Formatting, Safety Data, Data Referencing",18,4,https://drive.google.com/file/d/1I1K-2kleZBukCtfpPFfxUZhlm1hmB7i6/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:13
FDA-CBER-2021-5683-1071996-1072061_125742_S6_M5_define.xml,XML,C4591001 Study Subject-Level Analysis Dataset,2021,dataset,"DM.INVID, DM.INVNAM",M5,False,False,False,False,False,"dose-finding, immunogenicity, fda, subject-level-data, dataset, tolerability, placebo-controlled, randomized, observer-blind, efficacy, safety, clinical-trial, sars-cov-2, covid-19, mrna-vaccine, phase-1-2-3, regulatory",17,16,https://drive.google.com/file/d/1hs0km61R1PRxP7VV4VP7_-0PAupNS6VL/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:16
FDA-CBER-2021-5683-1072081-1072125_125742_S6_M5_define2-0-0.xsl,XSL,FDA CBER Define-XML Document,2021,Data Dictionary,,M5,False,True,False,False,False,"Clinical Trials, Standards, Define-XML, Controlled Terminology, FOIA, FDA, Pharmaceutical, CBER, Data Quality, Efficacy Data, Datasets, Regulatory Compliance, Adverse Events, Protocol, Data Dictionary, Safety Data, Metadata, Analysis Results",18,4,https://drive.google.com/file/d/1Iol5XlBdtXrOd2G_VGpASf29PAEVFRyZ/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:18
FDA-CBER-2021-5683-1072062-1072080_125742_S6_M5_define-1.xml,XML,"C4591001 A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",2021,report,,M5,False,False,False,False,False,"rna vaccine, covid-19 vaccine, immunogenicity, fda, exposure, microbiology, demographics, clinical trial, phase 1/2/3 study, tolerability, efficacy, safety, xml, healthy adults, adverse events, data analysis, regulatory",17,1,https://drive.google.com/file/d/1H9IM5wsmZhUX1As4wlWEP8OTFFmrbO50/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:22
FDA-CBER-2021-5683-1070766-1071967_125742_S6_M5_c45941001-S-D-dm.xpt,XPT,FDA-CBER-2021-5683-1070766-1071967 125742 S6 M5 c45941001-S-D-dm,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1sWs6evp4f5C2cJjGEXoqTRqbvXkOg2K6/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:24
FDA-CBER-2021-5683-1071968-1071995_125742_S6_M5_c45941001-S-D-xb.xpt,XPT,FDA-CBER-2021-5683-1071968-1071995 125742 S6 M5 c45941001-S-D-xb,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1lvQm6v8phDZZlU173eZlNRzT2UegaztR/view?usp=drivesdk,pd-production-090123,2025-08-12 00:27:25
9_PM_S105_BLA 125742-9_09-20-2021_Telecon_Advice.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Biologic Product Deviation Report Correspondence",2021-09-20,email,"Gottschalk, Laura, Patel, Amit, Devlin, Carmel M, Harkins Tull, Elisa, Stafford, Adrienne, Smith, Michael (CBER), Naik, Ramachandra",,False,False,False,False,False,"Biologic Product Deviation Report, Regulatory submission, Vaccine development, COMIRNATY, BLA 125742/9, EUA reporting, COVID-19 vaccine, CBER, Pharmacovigilance, Compliance, Pharmaceutical industry, Clinical trials, Quality assurance, Safety monitoring, Regulatory project management, FDA correspondence, Pfizer",17,1,https://drive.google.com/file/d/1ZpELgyC13y1SFgWSh4FEkAzPGwvsgjYG/view?usp=drivesdk,pd-production-100123,2025-08-12 00:27:30
6_PM_S102_2_BLA 125742-8_09-21-2021_Memo_600.81 Lot Distributi.pdf,PDF,"Memo: Lot Distribution Waiver Request for COMIRNATY (COVID-19 Vaccine, mRNA)",2021-09-21,Memo,D. Thompson,,False,False,False,False,False,"BLA 125742, Safety Reporting, Postmarketing Surveillance, Vaccine Approval, Clinical Trials, Periodic Benefit-Risk Evaluation, Adverse Event Reporting, Data Compliance, COMIRNATY, Electronic Submission, Pharmaceutical Regulations, Lot Distribution Waiver, CBER, Regulatory Compliance, FDA Submission, Emergency Use Authorization, COVID-19 Vaccine",17,3,https://drive.google.com/file/d/1NzpCgtFXCmNZ2f-rWIolIX4Vy6uGjBxe/view?usp=drivesdk,pd-production-100123,2025-08-12 00:27:33
4_PM_S89_BLA 125742-5_09-22-2021_Telecon_Advice.pdf,PDF,Teleconference Advice on Reporting Adverse Events for COVID-19 Vaccine (COMIRNATY),2021-09-22,email,"Gottschalk, Laura, Patel, Amit, Harkins Tull, Elisa, Devlin, Carmel M, Naik, Ramachandra, Smith, Michael (CBER), Stafford, Adrienne Kaye, Pelt, Rich R",,False,False,False,False,False,"Pfizer-BioNTech, FOIA document, Data submission requirements, FDA regulatory compliance, Post-authorization safety monitoring, Multisystem inflammatory syndrome in children, COMIRNATY, Periodic safety reports, COVID-19 vaccine, Teleconference, Pharmaceutical/clinical trials, Adverse event reporting, VAERS reporting, Regulatory advice, CBER responses, EUA and BLA submissions, Spontaneous adverse event reports",17,2,https://drive.google.com/file/d/1IuJum_0poWrks3KzO3Nnsn5PKOhJqUFG/view?usp=drivesdk,pd-production-100123,2025-08-12 00:27:37
7_PM_S102_BLA 125742-8_09-29-2021_Letter_Waiver Request.pdf,PDF,Request for Waiver under Title 21 Code of Federal Regulations 600.90(a),2021-09-29,letter,"Christopher Okoye, Craig Zinderman, Lori Austin-Hansberry, Amit Patel",,False,False,False,False,False,"reporting-requirements, data-compliance, biologics-license-application, covid-19-vaccine, safety-monitoring, quarterly-reporting, new-york-city, fda-regulatory-submission, waiver-request, regulatory-guidance, comirnaty, biontech-manufacturing, clinical-trial-data, silver-spring-maryland, lot-distribution-reporting, electronic-submission, emergency-use-authorization",17,3,https://drive.google.com/file/d/1tsY9OzY9vLUHBz1c-i2L1OAaCJM3THD-/view?usp=drivesdk,pd-production-100123,2025-08-12 00:27:41
19736_S0491_M1_smsr-01aug2021-31aug2021.pdf,PDF,Summary Monthly Safety Report (SMSR) for COVID-19 mRNA Vaccine (BNT162b2),2021-09-14,report,,M1,False,False,False,False,False,"vaccine safety monitoring, Pfizer-BioNTech, monthly safety report, regulatory approval, clinical trial data, vaccine composition, confidential document, pharmaceutical development, international regulatory aspects, COVID-19 vaccine, mRNA vaccine, reporting period, vaccine storage and handling, adverse events, centralized authorization, vaccine administration, BNT162b2",17,11782,https://drive.google.com/file/d/1SlIYsKNTuVmKMrbPucV2glFXB6mRFV0a/view?usp=drivesdk,pd-production-100123,2025-08-12 00:28:21
8_PM_S102_BLA 125742-8_09-29-2021_Telecon_Other.pdf,PDF,FDA Waiver Response Letter for COMIRNATY,2021-09-29,letter,"Patel, Amit, Okoye, Christopher, Austin-Hansberry, Lori",,False,False,False,False,False,"Public-Health, COMIRNATY, Adverse-Events, Vaccine, Epidemiology, Regulatory-Compliance, Teleconference, Safety-Data, Correspondence, Regulatory-Approval, Pharmaceutical-Development, Biostatistics, FDA-Waiver, Biologics-License-Application, Clinical-Trials, Efficacy-Data, Pfizer",17,2,https://drive.google.com/file/d/1LpmM23_R6dm7UnxbJqEOZLag59J0X4c7/view?usp=drivesdk,pd-production-100123,2025-08-12 00:28:25
5_PM_S102_1_BLA 125742-8_09-21-2021_Memo_600.81 Lot Distributi.pdf,PDF,Lot Distribution Waiver Request Memo,2021-09-21,memo,D. Thompson,,False,False,False,False,False,"BLA 125742, FDA CBER, safety reporting, periodic safety update, COMIRNATY, medical review, electronic submission, vaccine development, data management, quality assurance, United States, adverse events, lot distribution, waiver request, pharmaceutical industry, clinical trials, regulatory compliance",17,3,https://drive.google.com/file/d/1PN5X2YJABpkFaD1Mkt-mSOGs_yKKFRkh/view?usp=drivesdk,pd-production-100123,2025-08-12 00:28:27
2_PM_S89_BLA 12572-5_09-10-2021_Telecon_Advice.pdf,PDF,CBER Responses to Pfizer/BioNTech's Plan for Reporting Adverse Events,2021-09-10,memo,"Amit Patel, Laura Gottschalk",,False,False,False,False,False,"Division of Vaccines and Related Products Applications, FOIA document, immunocompromised patients, 15-day reporting, Pfizer/BioNTech, OVRR, FDA regulatory, COMIRNATY, EUA, COVID-19 vaccine, CBER, Silver Spring, MD, VAERS, ICSR, adverse event reporting, BLA submission, pharmaceutical clinical trial",17,4,https://drive.google.com/file/d/1h7Y-rdTXjcHPmEoTO5AhtDDy51Tqc6xm/view?usp=drivesdk,pd-production-100123,2025-08-12 00:28:31
3_PM_S89_BLA 125742-5_09-21-2021_Telecon_Other.pdf,PDF,Teleconference Summary for BLA 125742-5 Submission,2021-09-21,Teleconference Summary,,,False,False,False,False,False,"September 2021, Pharmaceutical Industry, FDA Interaction, Pharmaceutical Compliance, Regulatory Submission, Efficacy Data, Drug Identifier: BLA 125742-5, CBER (Center for Biologics Evaluation and Research), Adverse Events, BLA Submission, United States, Biologics License Application, Quality Assurance, Safety Data, Regulatory Approval, Teleconference Summary, Clinical Trial Data",17,1,https://drive.google.com/file/d/1etbKArbBmiwbp52GuSvtuTXwtUNWlab5/view?usp=drivesdk,pd-production-100123,2025-08-12 00:28:34
19736_S0453_M1_smsr-01jul2021-31jul2021.pdf,PDF,Summary Monthly Safety Report (SMSR) for COVID-19 mRNA Vaccine (BNT162b2),2021-08-13,report,,M1,False,False,False,False,False,"Monthly safety report, Adverse events, Pfizer-BioNTech, FOIA release, Confidential document, Reporting period, Worldwide Medical & Safety, COVID-19 vaccine, mRNA vaccine, Pharmacovigilance, Comirnaty, Lipid nanoparticles, Regulatory approval, Centralized authorization, Excipients, BNT162b2, Dose preparation",17,10366,https://drive.google.com/file/d/1Rmv5yeKZaCGZMSz5auxLmx5i668Yn30s/view?usp=drivesdk,pd-production-100123,2025-08-12 00:28:44
