Source_File,Study_OID,Study_Name,Study_Description,Protocol_Name,Define_MetadataVersion_OID,Define_MetadataVersion_Name,Define_Version,Standard_Name,Standard_Version,Dataset_OID,Dataset_Name,Dataset_SAS_Name,Dataset_Description,Dataset_Purpose,Dataset_Structure,Dataset_Class,Dataset_Source,Variable_OID,Variable_Name,Variable_Label,Variable_Data_Type,Variable_Length,Variable_SAS_Field_Name,Variable_Origin,Variable_Roles,Variable_Mandatory,Variable_Key_Sequence,Variable_Method_OID,Variable_WhereClause_OID,CodeList_OID,CodeList_Name,CodeList_Data_Type,CodeList_Coded_Values
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AELAT,AELAT,Laterality,text,5,AELAT,,,False,,,,CL.LAT,Laterality,text,"LEFT: LEFT;
RIGHT: RIGHT"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESER,AESER,Serious Event,text,1,AESER,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEACN,AEACN,Action Taken with Study Treatment,text,16,AEACN,,,False,,,,CL.ACN,ACN,text,"DOSE NOT CHANGED: DOSE NOT CHANGED;
DRUG WITHDRAWN: DRUG WITHDRAWN;
NOT APPLICABLE: NOT APPLICABLE"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEREL,AEREL,Causality,text,11,AEREL,,,False,,,,CL.AEREL,AEREL,text,"NOT RELATED: NOT RELATED;
RELATED: RELATED"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AERELNST,AERELNST,Relationship to Non-Study Treatment,text,30,AERELNST,,,False,,,,CL.AERELNST,AERELNST,text,"CONCOMITANT DRUG TREATMENT: CONCOMITANT DRUG TREATMENT;
CONCOMITANT NON-DRUG TREATMENT: CONCOMITANT NON-DRUG TREATMENT;
OTHER: OTHER"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEOUT,AEOUT,Outcome of Adverse Event,text,32,AEOUT,,,False,,,,CL.OUT,OUT,text,"FATAL: FATAL;
NOT RECOVERED/NOT RESOLVED: NOT RECOVERED/NOT RESOLVED;
RECOVERED/RESOLVED: RECOVERED/RESOLVED;
RECOVERED/RESOLVED WITH SEQUELAE: RECOVERED/RESOLVED WITH SEQUELAE;
RECOVERING/RESOLVING: RECOVERING/RESOLVING;
UNKNOWN: UNKNOWN"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESCONG,AESCONG,Congenital Anomaly or Birth Defect,text,1,AESCONG,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESDISAB,AESDISAB,Persist or Signif Disability/Incapacity,text,1,AESDISAB,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESDTH,AESDTH,Results in Death,text,1,AESDTH,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESHOSP,AESHOSP,Requires or Prolongs Hospitalization,text,1,AESHOSP,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESLIFE,AESLIFE,Is Life Threatening,text,1,AESLIFE,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESMIE,AESMIE,Other Medically Important Serious Event,text,1,AESMIE,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AECONTRT,AECONTRT,Concomitant or Additional Trtmnt Given,text,1,AECONTRT,,,False,,,,CL.NY,NY,text,"N: N;
Y: Y"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AETOXGR,AETOXGR,Standard Toxicity Grade,text,1,AETOXGR,,,False,,,,CL.TOXGRV4,TOXGRV4,text,"1: 1;
2: 2;
3: 3;
4: 4"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.EPOCH,EPOCH,Epoch,text,11,EPOCH,,,False,,MT.AE.EPOCH,,CL.EPOCH,EPOCH,text,"FOLLOW-UP: FOLLOW-UP;
SCREENING: SCREENING;
VACCINATION: VACCINATION"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESTDTC,AESTDTC,Start Date/Time of Adverse Event,datetime,,AESTDTC,,,False,6,,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEENDTC,AEENDTC,End Date/Time of Adverse Event,datetime,,AEENDTC,,,False,,,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AESTDY,AESTDY,Study Day of Start of Adverse Event,integer,8,AESTDY,,,False,,MT.AE.AESTDY,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEENDY,AEENDY,Study Day of End of Adverse Event,integer,8,AEENDY,,,False,,MT.AE.AEENDY,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEDUR,AEDUR,Duration of Adverse Event,text,4,AEDUR,,,False,,MT.AE.VSD.AEDUR,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AETPTREF,AETPTREF,Time Point Reference,text,13,AETPTREF,,,False,,,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AERFTDTC,AERFTDTC,Date/Time of Reference Time Point,datetime,,AERFTDTC,,,False,,MT.AE.AERFTDTC,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEENRTPT,AEENRTPT,End Relative to Reference Time Point,text,7,AEENRTPT,,,False,,,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.AE,AE,AE,Adverse Events,,,,,IT.AE.AEENTPT,AEENTPT,End Reference Time Point,text,22,AEENTPT,,,False,,,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.STUDYID,STUDYID,Study Identifier,text,8,STUDYID,,,True,1,,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.DOMAIN,DOMAIN,Domain Abbreviation,text,2,DOMAIN,,,True,,,,CL.DOMAIN,DOMAIN,text,"AE: Adverse Events;
CE: Clinical Events;
CM: Concomitant Medications;
CO: Comments;
DD: Death Details;
DI: Device Identifiers;
DM: Demographics;
DS: Disposition;
DV: Protocol Deviations;
EC: Exposure as Collected;
EX: Exposure;
FA: Findings About Events or Interventions;
FACE: Findings About Events or Interventions;
FAHO: Findings About Events or Interventions;
HO: Healthcare Encounters;
IE: Inclusion/Exclusion Criteria Not Met;
IS: Immunogenicity Specimen Assessments;
LB: Laboratory Test Results;
MB: Microbiology Specimen;
MH: Medical History;
MO: Morphology;
PE: Physical Examination;
PR: Procedures;
RELREC: Related Records;
SE: Subject Elements;
SUPPAE: Supplemental Qualifiers for Adverse Events;
SUPPCE: Supplemental Qualifiers for Clinical Events;
SUPPCM: Supplemental Qualifiers for Concomitant Medications;
SUPPDM: Supplemental Qualifiers for Demographics;
SUPPDS: Supplemental Qualifiers for Disposition;
SUPPDV: Supplemental Qualifiers for Protocol Deviations;
SUPPEC: Supplemental Qualifiers for Exposure as Collected;
SUPPEX: Supplemental Qualifiers for Exposure;
SUPPFACE: Supplemental Qualifiers for Findings About Events or Interventions;
SUPPHO: Supplemental Qualifiers for Healthcare Encounters;
SUPPIE: Supplemental Qualifiers for Inclusion/Exclusion Criteria Not Met;
SUPPIS: Supplemental Qualifiers for Immunogenicity Specimen Assessments;
SUPPLB: Supplemental Qualifiers for Laboratory Test Results;
SUPPMB: Supplemental Qualifiers for Microbiology Specimen;
SUPPMH: Supplemental Qualifiers for Medical History;
SUPPMO: Supplemental Qualifiers for Morphology;
SUPPPE: Supplemental Qualifiers for Physical Examination;
SUPPPR: Supplemental Qualifiers for Procedures;
SUPPVS: Supplemental Qualifiers for Vital Signs;
SV: Subject Visits;
TA: Trial Arms;
TE: Trial Elements;
TI: Trial Inclusion/Exclusion Criteria;
TS: Trial Summary;
TV: Trial Visits;
VS: Vital Signs"
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.USUBJID,USUBJID,Unique Subject Identifier,text,22,USUBJID,,,True,2,MT.CE.USUBJID,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CESEQ,CESEQ,Sequence Number,integer,8,CESEQ,,,True,,MT.CE.CESEQ,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CEGRPID,CEGRPID,Group ID,text,33,CEGRPID,,,False,,MT.CE.VSD.CEGRPID,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CELNKGRP,CELNKGRP,Link Group ID,text,57,CELNKGRP,,,False,,MT.CE.VSD.CELNKGRP,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CETERM,CETERM,Reported Term for the Clinical Event,text,99,CETERM,,,True,6,,,,,,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CELLT,CELLT,Lowest Level Term,text,49,CELLT,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CELLTCD,CELLTCD,Lowest Level Term Code,integer,8,CELLTCD,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CEDECOD,CEDECOD,Dictionary-Derived Term,text,39,CEDECOD,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CEPTCD,CEPTCD,Preferred Term Code,integer,8,CEPTCD,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CEHLT,CEHLT,High Level Term,text,63,CEHLT,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CEHLTCD,CEHLTCD,High Level Term Code,integer,8,CEHLTCD,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CEHLGT,CEHLGT,High Level Group Term,text,66,CEHLGT,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CEHLGTCD,CEHLGTCD,High Level Group Term Code,integer,8,CEHLGTCD,,,False,,,,CL.MedDRA,MedDRA,text,
FDA-CBER-2021-5683-1241597-1241714_27034_S1_M5_c4591001-ia efficacy-S-define.xml,C4591001.SDTM-IG.3.2,C4591001,"A Phase 1/2/3 Study to
Evaluate the Safety,
Tolerability,
Immunogenicity,  and
Efficacy of RNA Vaccine
Candidates Against
COVID-19 in Healthy
Adults",C4591001,MDV.C4591001.SDTM-IG.3.2,Study C4591001 Data Definitions,2.0.0,SDTM-IG,3.2,IG.CE,CE,CE,Clinical Events,,,,,IT.CE.CECAT,CECAT,Category for Clinical Event,text,23,CECAT,,,False,3,,,CL.CECAT,Clinical Events Category,text,
